Process A,Process B,Raw_rules_no_white_spaces_cosine
trimgaloreSE,fastqcrim,0.0437015453154413
trimgaloreSE,sortedbam_to_rmdup,0.1618686989495685
trimgaloreSE,sort_index_bams,0.0296916807935851
trimgaloreSE,fastqc 3,0.108837340447072
trimgaloreSE,fastqc 2,0.1361942925655035
trimgaloreSE,rsem_norm,0.0568255571386223
trimgaloreSE,featureCounts,0.0699372115753581
trimgaloreSE,merge_trimmed_PE,0.1162287972736722
trimgaloreSE,trimgalorePE,0.816944699114617
trimgaloreSE,compare_reference_stringtie,0.1612238615262392
trimgaloreSE,hisat2,0.0917817571648362
trimgaloreSE,counts_matrix,0.0619398017912189
trimgaloreSE,sortbam,0.0702517239658973
trimgaloreSE,starSE,0.6283966207806954
trimgaloreSE,fetch_unique_stringtie,0.1813328020081879
trimgaloreSE,bigwig,0.4059586254929749
trimgaloreSE,cutadapt 2,0.1508047666815924
trimgaloreSE,cutadapt,0.2304860762241708
trimgaloreSE,MultiQC,0.3753997389120669
trimgaloreSE,salmon_quant_pe,0.2139707221170001
trimgaloreSE,tximeta,0.389319949983359
trimgaloreSE,salmon_quant,0.2615626865091868
trimgaloreSE,sort_bams,0.0396726436672459
trimgaloreSE,mark_dups,0.0347364629390854
trimgaloreSE,fastp_trimming_PE,0.105777150578808
trimgaloreSE,salmonPE,0.6226804940286866
trimgaloreSE,samtools_bam,0.0872345046896932
trimgaloreSE,bamindex,0.4923977916875253
trimgaloreSE,generate_genome_star_index,0.0340319521499236
trimgaloreSE,run_star_pe,0.1438402321874536
trimgaloreSE,pass1,0.0771322197086262
trimgaloreSE,fastqc_trimmed,0.128290744976241
trimgaloreSE,run_multiqc,0.1281081917313163
trimgaloreSE,sampleReads,0.1981340844425346
trimgaloreSE,pass2,0.0724915616503565
fastQCtrimmed 2,fastqcrim,0.3303663798336739
fastQCtrimmed 2,sortedbam_to_rmdup,0.1078946803796488
fastQCtrimmed 2,sort_index_bams,0.0099704504597555
fastQCtrimmed 2,fastqc 3,0.1356808001710034
fastQCtrimmed 2,fastqc 2,0.4907286569173551
fastQCtrimmed 2,rsem_norm,0.0057158447409791
fastQCtrimmed 2,featureCounts,0.0496196072901692
fastQCtrimmed 2,merge_trimmed_PE,0.0304742952209048
fastQCtrimmed 2,trimgalorePE,0.083370654104665
fastQCtrimmed 2,compare_reference_stringtie,0.0063638570812515
fastQCtrimmed 2,hisat2,0.1045035429850094
fastQCtrimmed 2,counts_matrix,0.063871272655991
fastQCtrimmed 2,sortbam,0.0687301417569901
fastQCtrimmed 2,starSE,0.1088493915801674
fastQCtrimmed 2,fetch_unique_stringtie,0.0073376676365121
fastQCtrimmed 2,bigwig,0.0792539396569095
fastQCtrimmed 2,cutadapt 2,0.0857212817746645
fastQCtrimmed 2,cutadapt,0.1230599260104163
fastQCtrimmed 2,MultiQC,0.0460893843937128
fastQCtrimmed 2,salmon_quant_pe,0.0418372265952307
fastQCtrimmed 2,tximeta,0.0279502381770721
fastQCtrimmed 2,salmon_quant,0.0373482833499485
fastQCtrimmed 2,sort_bams,0.0131550683269909
fastQCtrimmed 2,mark_dups,0.0088869506930887
fastQCtrimmed 2,fastp_trimming_PE,0.0615981065681817
fastQCtrimmed 2,salmonPE,0.0772005521993796
fastQCtrimmed 2,samtools_bam,0.0611003366680407
fastQCtrimmed 2,bamindex,0.1079516514746576
fastQCtrimmed 2,generate_genome_star_index,0.0074144209945661
fastQCtrimmed 2,run_star_pe,0.0171164700112785
fastQCtrimmed 2,pass1,0.0302241306072313
fastQCtrimmed 2,fastqc_trimmed,0.4062257986718752
fastQCtrimmed 2,run_multiqc,0.0533609425748842
fastQCtrimmed 2,sampleReads,0.4058791479889005
fastQCtrimmed 2,pass2,0.0284056965496288
fastqcrim,sortedbam_to_rmdup,0.0614260116518593
fastqcrim,sort_index_bams,0.017943459265517
fastqcrim,fastqc 3,0.0938095947475506
fastqcrim,fastqc 2,0.1336820998442942
fastqcrim,rsem_norm,0.2411763396989073
fastqcrim,featureCounts,0.0140939208644277
fastqcrim,merge_trimmed_PE,0.0276327146953276
fastqcrim,trimgalorePE,0.0598950938847211
fastqcrim,compare_reference_stringtie,0.0328245043773335
fastqcrim,hisat2,0.0266700839287941
fastqcrim,counts_matrix,0.0403371210876375
fastqcrim,sortbam,0.0197593046162147
fastqcrim,starSE,0.053179046999931
fastqcrim,fetch_unique_stringtie,0.0295853588163739
fastqcrim,bigwig,0.0244909060229747
fastqcrim,cutadapt 2,0.0394393487770325
fastqcrim,cutadapt,0.0385378291396615
fastqcrim,MultiQC,0.0258089755831183
fastqcrim,salmon_quant_pe,0.0351992950560534
fastqcrim,tximeta,0.041482910023796
fastqcrim,salmon_quant,0.038868525073141
fastqcrim,sort_bams,0.023623062725591
fastqcrim,mark_dups,0.1960352447426994
fastqcrim,fastp_trimming_PE,0.033977366310986
fastqcrim,salmonPE,0.0691761636573479
fastqcrim,samtools_bam,0.0243958615397672
fastqcrim,bamindex,0.0094587536780538
fastqcrim,generate_genome_star_index,0.0439558776504295
fastqcrim,run_star_pe,0.0274815013488152
fastqcrim,pass1,0.3858138653057752
fastqcrim,fastqc_trimmed,0.0535301635702566
fastqcrim,run_multiqc,0.0673607396758264
fastqcrim,sampleReads,0.2404458786811227
fastqcrim,pass2,0.3384677654583877
sortedbam_to_rmdup,sort_index_bams,0.2211514696396109
sortedbam_to_rmdup,fastqc 3,0.1132416337896278
sortedbam_to_rmdup,fastqc 2,0.1324964534742178
sortedbam_to_rmdup,rsem_norm,0.1658600404181443
sortedbam_to_rmdup,featureCounts,0.1360443786601079
sortedbam_to_rmdup,merge_trimmed_PE,0.1216956054397358
sortedbam_to_rmdup,trimgalorePE,0.1507973553115164
sortedbam_to_rmdup,compare_reference_stringtie,0.0428335371062901
sortedbam_to_rmdup,hisat2,0.1228112094223384
sortedbam_to_rmdup,counts_matrix,0.1186365466944135
sortedbam_to_rmdup,sortbam,0.382929059342998
sortedbam_to_rmdup,starSE,0.2279733497085474
sortedbam_to_rmdup,fetch_unique_stringtie,0.044171098418594
sortedbam_to_rmdup,bigwig,0.2090312412562542
sortedbam_to_rmdup,cutadapt 2,0.092000718012484
sortedbam_to_rmdup,cutadapt,0.1228181492275872
sortedbam_to_rmdup,MultiQC,0.087618110950556
sortedbam_to_rmdup,salmon_quant_pe,0.1136918970539641
sortedbam_to_rmdup,tximeta,0.0893536656987316
sortedbam_to_rmdup,salmon_quant,0.1107204962433934
sortedbam_to_rmdup,sort_bams,0.1921174366804596
sortedbam_to_rmdup,mark_dups,0.2555161760037325
sortedbam_to_rmdup,fastp_trimming_PE,0.1137073333672259
sortedbam_to_rmdup,salmonPE,0.1893939077494696
sortedbam_to_rmdup,samtools_bam,0.16977894776739
sortedbam_to_rmdup,bamindex,0.2703668888077586
sortedbam_to_rmdup,generate_genome_star_index,0.0589649648154631
sortedbam_to_rmdup,run_star_pe,0.0999246450419636
sortedbam_to_rmdup,pass1,0.1245549323883256
sortedbam_to_rmdup,fastqc_trimmed,0.1065166716612976
sortedbam_to_rmdup,run_multiqc,0.2516203106865185
sortedbam_to_rmdup,sampleReads,0.1553369997106691
sortedbam_to_rmdup,pass2,0.1022077843840747
sort_index_bams,fastqc 3,0.0604507742937416
sort_index_bams,fastqc 2,0.0278537267483352
sort_index_bams,rsem_norm,0.1060757544164538
sort_index_bams,featureCounts,0.099019832175914
sort_index_bams,merge_trimmed_PE,0.1643590214017331
sort_index_bams,trimgalorePE,0.0218583744751874
sort_index_bams,compare_reference_stringtie,0.0172652297314597
sort_index_bams,hisat2,0.0941808247674821
sort_index_bams,counts_matrix,0.0081301767742639
sort_index_bams,sortbam,0.3800939828756526
sort_index_bams,starSE,0.0830288196045011
sort_index_bams,fetch_unique_stringtie,0.0188884487625206
sort_index_bams,bigwig,0.1219868781933275
sort_index_bams,cutadapt 2,0.0125407818920608
sort_index_bams,cutadapt,0.0314185172869516
sort_index_bams,MultiQC,0.0208748880530474
sort_index_bams,salmon_quant_pe,0.0641104362714145
sort_index_bams,tximeta,0.0217163795282622
sort_index_bams,salmon_quant,0.0319467886047362
sort_index_bams,sort_bams,0.8367663906836296
sort_index_bams,mark_dups,0.1322338822389967
sort_index_bams,fastp_trimming_PE,0.163706412156403
sort_index_bams,salmonPE,0.0401316286678967
sort_index_bams,samtools_bam,0.1671989490589656
sort_index_bams,bamindex,0.254094899375633
sort_index_bams,generate_genome_star_index,0.0640366094286393
sort_index_bams,run_star_pe,0.4191489000323701
sort_index_bams,pass1,0.0955414223311421
sort_index_bams,fastqc_trimmed,0.0259211343696282
sort_index_bams,run_multiqc,0.102159476022087
sort_index_bams,sampleReads,0.0295367307494136
sort_index_bams,pass2,0.0782527066886362
fastqc 3,fastqc 2,0.2023712985614001
fastqc 3,rsem_norm,0.0283665716322173
fastqc 3,featureCounts,0.042012800247371
fastqc 3,merge_trimmed_PE,0.1484297344636891
fastqc 3,trimgalorePE,0.0778105609336705
fastqc 3,compare_reference_stringtie,0.0330174344621619
fastqc 3,hisat2,0.039814144633137
fastqc 3,counts_matrix,0.0387366627711496
fastqc 3,sortbam,0.0557977897601955
fastqc 3,starSE,0.1323729675558936
fastqc 3,fetch_unique_stringtie,0.03144929337206
fastqc 3,bigwig,0.0917954266844424
fastqc 3,cutadapt 2,0.0291969591883059
fastqc 3,cutadapt,0.0676478874640816
fastqc 3,MultiQC,0.04731818998169
fastqc 3,salmon_quant_pe,0.13439574999265
fastqc 3,tximeta,0.0550449210481907
fastqc 3,salmon_quant,0.1055150407792905
fastqc 3,sort_bams,0.0656726407411911
fastqc 3,mark_dups,0.0264188304406385
fastqc 3,fastp_trimming_PE,0.2712204313378191
fastqc 3,salmonPE,0.0968589160848718
fastqc 3,samtools_bam,0.065806910454588
fastqc 3,bamindex,0.0553288079281219
fastqc 3,generate_genome_star_index,0.052211922076252
fastqc 3,run_star_pe,0.0990536422437138
fastqc 3,pass1,0.033793147972959
fastqc 3,fastqc_trimmed,0.089070159741662
fastqc 3,run_multiqc,0.0754866204418793
fastqc 3,sampleReads,0.1284510807178776
fastqc 3,pass2,0.0317599840753372
fastqc 2,rsem_norm,0.0498455222686339
fastqc 2,featureCounts,0.0849876262631891
fastqc 2,merge_trimmed_PE,0.0214575649157606
fastqc 2,trimgalorePE,0.1164125654908016
fastqc 2,compare_reference_stringtie,0.024417839368367
fastqc 2,hisat2,0.1984985081177837
fastqc 2,counts_matrix,0.0741563615142833
fastqc 2,sortbam,0.0949689641195539
fastqc 2,starSE,0.1376841889813696
fastqc 2,fetch_unique_stringtie,0.0221731919454043
fastqc 2,bigwig,0.1087990693981489
fastqc 2,cutadapt 2,0.1184832454115653
fastqc 2,cutadapt,0.2596149981309704
fastqc 2,MultiQC,0.0694853472354042
fastqc 2,salmon_quant_pe,0.0994077368237795
fastqc 2,tximeta,0.0496146079471141
fastqc 2,salmon_quant,0.0766418794511093
fastqc 2,sort_bams,0.0318411369725668
fastqc 2,mark_dups,0.0189541397333437
fastqc 2,fastp_trimming_PE,0.0493504980885573
fastqc 2,salmonPE,0.1165125255384676
fastqc 2,samtools_bam,0.1123271617113116
fastqc 2,bamindex,0.1394295508628678
fastqc 2,generate_genome_star_index,0.0435093853200781
fastqc 2,run_star_pe,0.0523914495115113
fastqc 2,pass1,0.0429813498219981
fastqc 2,fastqc_trimmed,0.5429743816873158
fastqc 2,run_multiqc,0.0706373439388876
fastqc 2,sampleReads,0.1542276065116168
fastqc 2,pass2,0.0403953779912865
rsem_norm,featureCounts,0.0781539358433402
rsem_norm,merge_trimmed_PE,0.0260001505106411
rsem_norm,trimgalorePE,0.071259260381982
rsem_norm,compare_reference_stringtie,0.0406570645057991
rsem_norm,hisat2,0.0435492750831789
rsem_norm,counts_matrix,0.0449375270710348
rsem_norm,sortbam,0.1856667790794335
rsem_norm,starSE,0.1002723580619574
rsem_norm,fetch_unique_stringtie,0.0346871000504336
rsem_norm,bigwig,0.1085621421925594
rsem_norm,cutadapt 2,0.0565925563063189
rsem_norm,cutadapt,0.0236008279938264
rsem_norm,MultiQC,0.0227498554696811
rsem_norm,salmon_quant_pe,0.0909424047273631
rsem_norm,tximeta,0.0846175671684016
rsem_norm,salmon_quant,0.0848673020575522
rsem_norm,sort_bams,0.1156602995571007
rsem_norm,mark_dups,0.2858255826089403
rsem_norm,fastp_trimming_PE,0.0237016759045911
rsem_norm,salmonPE,0.0901149533664206
rsem_norm,samtools_bam,0.0698505812679349
rsem_norm,bamindex,0.1288679425871356
rsem_norm,generate_genome_star_index,0.0807922589135225
rsem_norm,run_star_pe,0.095073966024028
rsem_norm,pass1,0.4051941794155079
rsem_norm,fastqc_trimmed,0.0463870595171535
rsem_norm,run_multiqc,0.0988199226449311
rsem_norm,sampleReads,0.0710772172687577
rsem_norm,pass2,0.4203819263561569
featureCounts,merge_trimmed_PE,0.0443642040968415
featureCounts,trimgalorePE,0.055342742641415
featureCounts,compare_reference_stringtie,0.0132776141504683
featureCounts,hisat2,0.0629187582400568
featureCounts,counts_matrix,0.0416121781324035
featureCounts,sortbam,0.1550609471049914
featureCounts,starSE,0.0866114289321785
featureCounts,fetch_unique_stringtie,0.0152721443509416
featureCounts,bigwig,0.0859655065023474
featureCounts,cutadapt 2,0.0351262331911344
featureCounts,cutadapt,0.077639442058034
featureCounts,MultiQC,0.0348932009061735
featureCounts,salmon_quant_pe,0.0504583862617322
featureCounts,tximeta,0.0328877147601654
featureCounts,salmon_quant,0.0397942772167639
featureCounts,sort_bams,0.1081507358764892
featureCounts,mark_dups,0.0580410875174718
featureCounts,fastp_trimming_PE,0.0485120512712878
featureCounts,salmonPE,0.0586609111524087
featureCounts,samtools_bam,0.1019524012031152
featureCounts,bamindex,0.1345841761422174
featureCounts,generate_genome_star_index,0.1253937537172202
featureCounts,run_star_pe,0.068243492575461
featureCounts,pass1,0.0599792537292338
featureCounts,fastqc_trimmed,0.0727269794994411
featureCounts,run_multiqc,0.0598343989933696
featureCounts,sampleReads,0.0737408772585775
featureCounts,pass2,0.0485644531175363
merge_trimmed_PE,trimgalorePE,0.1020262856388483
merge_trimmed_PE,compare_reference_stringtie,0.0411526996001843
merge_trimmed_PE,hisat2,0.0128082356569819
merge_trimmed_PE,counts_matrix,0.012603480950472
merge_trimmed_PE,sortbam,0.0149780689325634
merge_trimmed_PE,starSE,0.1436928012671456
merge_trimmed_PE,fetch_unique_stringtie,0.0422339449759453
merge_trimmed_PE,bigwig,0.1014406603353663
merge_trimmed_PE,cutadapt 2,0.0197071107616483
merge_trimmed_PE,cutadapt,0.0225546217059373
merge_trimmed_PE,MultiQC,0.0625387113585484
merge_trimmed_PE,salmon_quant_pe,0.13220363131147
merge_trimmed_PE,tximeta,0.071185280791908
merge_trimmed_PE,salmon_quant,0.126337353872378
merge_trimmed_PE,sort_bams,0.1779290304212047
merge_trimmed_PE,mark_dups,0.022004454003943
merge_trimmed_PE,fastp_trimming_PE,0.3064614049575518
merge_trimmed_PE,salmonPE,0.1254088328743378
merge_trimmed_PE,samtools_bam,0.0184927001688132
merge_trimmed_PE,bamindex,0.0456242631145098
merge_trimmed_PE,generate_genome_star_index,0.0218592158475088
merge_trimmed_PE,run_star_pe,0.4026567503234159
merge_trimmed_PE,pass1,0.0286068365293074
merge_trimmed_PE,fastqc_trimmed,0.0199687613959843
merge_trimmed_PE,run_multiqc,0.0393049190896605
merge_trimmed_PE,sampleReads,0.0688115429693323
merge_trimmed_PE,pass2,0.0268857069292152
trimgalorePE,compare_reference_stringtie,0.1659996419266478
trimgalorePE,hisat2,0.0843687858533586
trimgalorePE,counts_matrix,0.0561905596543459
trimgalorePE,sortbam,0.0627632803305882
trimgalorePE,starSE,0.5894109435085993
trimgalorePE,fetch_unique_stringtie,0.1854810148099207
trimgalorePE,bigwig,0.3598013914298134
trimgalorePE,cutadapt 2,0.1383576630087979
trimgalorePE,cutadapt,0.1850662841119906
trimgalorePE,MultiQC,0.3138873276466756
trimgalorePE,salmon_quant_pe,0.2063492196157137
trimgalorePE,tximeta,0.3768161119385484
trimgalorePE,salmon_quant,0.2676065727185269
trimgalorePE,sort_bams,0.0284863961371127
trimgalorePE,mark_dups,0.0403965120868295
trimgalorePE,fastp_trimming_PE,0.0953861013058694
trimgalorePE,salmonPE,0.8069698190129078
trimgalorePE,samtools_bam,0.0717031632448099
trimgalorePE,bamindex,0.4424318607083168
trimgalorePE,generate_genome_star_index,0.0459080171021118
trimgalorePE,run_star_pe,0.1381897611918932
trimgalorePE,pass1,0.0913634626333191
trimgalorePE,fastqc_trimmed,0.1061785680867956
trimgalorePE,run_multiqc,0.1365167033530312
trimgalorePE,sampleReads,0.1329468906145137
trimgalorePE,pass2,0.0858665822025162
compare_reference_stringtie,hisat2,0.0193751210262014
compare_reference_stringtie,counts_matrix,0.0051892623352943
compare_reference_stringtie,sortbam,0.0173937004571592
compare_reference_stringtie,starSE,0.1779811921721592
compare_reference_stringtie,fetch_unique_stringtie,0.6190694991861734
compare_reference_stringtie,bigwig,0.1145891762573915
compare_reference_stringtie,cutadapt 2,0.0253239428062828
compare_reference_stringtie,cutadapt,0.0124335598537613
compare_reference_stringtie,MultiQC,0.1027461942750322
compare_reference_stringtie,salmon_quant_pe,0.1608174437687071
compare_reference_stringtie,tximeta,0.1519987786825638
compare_reference_stringtie,salmon_quant,0.1350857845972719
compare_reference_stringtie,sort_bams,0.0207948854937148
compare_reference_stringtie,mark_dups,0.0295063088226306
compare_reference_stringtie,fastp_trimming_PE,0.035490839843158
compare_reference_stringtie,salmonPE,0.1879719745883487
compare_reference_stringtie,samtools_bam,0.0214751640434162
compare_reference_stringtie,bamindex,0.1185692701877497
compare_reference_stringtie,generate_genome_star_index,0.1063952414881778
compare_reference_stringtie,run_star_pe,0.0774367132171364
compare_reference_stringtie,pass1,0.0333479755090956
compare_reference_stringtie,fastqc_trimmed,0.022723641292319
compare_reference_stringtie,run_multiqc,0.0646490867102337
compare_reference_stringtie,sampleReads,0.0349016877841228
compare_reference_stringtie,pass2,0.0313415954015624
hisat2,counts_matrix,0.0486289083665036
hisat2,sortbam,0.085302079039515
hisat2,starSE,0.1385198516367232
hisat2,fetch_unique_stringtie,0.0170876146090551
hisat2,bigwig,0.0776036948022059
hisat2,cutadapt 2,0.0888418359900526
hisat2,cutadapt,0.1090287251814216
hisat2,MultiQC,0.0468393018706592
hisat2,salmon_quant_pe,0.0922340343739378
hisat2,tximeta,0.0464403265500777
hisat2,salmon_quant,0.0773394782208004
hisat2,sort_bams,0.073906914759175
hisat2,mark_dups,0.0268892309176672
hisat2,fastp_trimming_PE,0.0255660265202119
hisat2,salmonPE,0.1136965443646945
hisat2,samtools_bam,0.1411695109922592
hisat2,bamindex,0.1251661603922746
hisat2,generate_genome_star_index,0.0688824284392189
hisat2,run_star_pe,0.0461348365649591
hisat2,pass1,0.0393139769238271
hisat2,fastqc_trimmed,0.1764562840285628
hisat2,run_multiqc,0.0542285065556331
hisat2,sampleReads,0.1016016133474543
hisat2,pass2,0.0369486524912698
counts_matrix,sortbam,0.0712880509462816
counts_matrix,starSE,0.080508616780436
counts_matrix,fetch_unique_stringtie,0.0068380959730024
counts_matrix,bigwig,0.0928495862245914
counts_matrix,cutadapt 2,0.0271485074227773
counts_matrix,cutadapt,0.0653797001432336
counts_matrix,MultiQC,0.0111675055975452
counts_matrix,salmon_quant_pe,0.0449920969248869
counts_matrix,tximeta,0.0334405382321138
counts_matrix,salmon_quant,0.0398215009635837
counts_matrix,sort_bams,0.0128724010704624
counts_matrix,mark_dups,0.0516547997254987
counts_matrix,fastp_trimming_PE,0.0187359403071647
counts_matrix,salmonPE,0.063051290236955
counts_matrix,samtools_bam,0.063108450049975
counts_matrix,bamindex,0.0807991899112367
counts_matrix,generate_genome_star_index,0.0058731801613473
counts_matrix,run_star_pe,0.011702834514118
counts_matrix,pass1,0.0693927890685593
counts_matrix,fastqc_trimmed,0.0561258431627438
counts_matrix,run_multiqc,0.1029240947857713
counts_matrix,sampleReads,0.0750208922827209
counts_matrix,pass2,0.0652177736600398
sortbam,starSE,0.15242223017639
sortbam,fetch_unique_stringtie,0.0199824141561597
sortbam,bigwig,0.1714115156878446
sortbam,cutadapt 2,0.0346109464621348
sortbam,cutadapt,0.0892199544486156
sortbam,MultiQC,0.0170781844289969
sortbam,salmon_quant_pe,0.0840345722695222
sortbam,tximeta,0.0326672885096348
sortbam,salmon_quant,0.0721774459324014
sortbam,sort_bams,0.2942155811052302
sortbam,mark_dups,0.1496015566070212
sortbam,fastp_trimming_PE,0.0140159934062852
sortbam,salmonPE,0.0851156023783279
sortbam,samtools_bam,0.1722816715826701
sortbam,bamindex,0.3297640642534379
sortbam,generate_genome_star_index,0.0315240938061847
sortbam,run_star_pe,0.0520204896079577
sortbam,pass1,0.1314159822359966
sortbam,fastqc_trimmed,0.0759200553382705
sortbam,run_multiqc,0.1698245829642887
sortbam,sampleReads,0.0857125759441323
sortbam,pass2,0.0980370986123915
starSE,fetch_unique_stringtie,0.1970961885264854
starSE,bigwig,0.5052976911324218
starSE,cutadapt 2,0.09585981758114
starSE,cutadapt,0.1236572786764224
starSE,MultiQC,0.35994638887311
starSE,salmon_quant_pe,0.2885375364572037
starSE,tximeta,0.4245284059827334
starSE,salmon_quant,0.3360634563894429
starSE,sort_bams,0.0694955106494201
starSE,mark_dups,0.1016655624791558
starSE,fastp_trimming_PE,0.1149426831043294
starSE,salmonPE,0.685834616986036
starSE,samtools_bam,0.1066673578816438
starSE,bamindex,0.5936708925428491
starSE,generate_genome_star_index,0.1179195813649578
starSE,run_star_pe,0.2350447907749348
starSE,pass1,0.1450578160888711
starSE,fastqc_trimmed,0.1157645466503108
starSE,run_multiqc,0.1659515820690568
starSE,sampleReads,0.1755223995948206
starSE,pass2,0.1626655896106624
fetch_unique_stringtie,bigwig,0.1270384579410986
fetch_unique_stringtie,cutadapt 2,0.0228135452919133
fetch_unique_stringtie,cutadapt,0.0142840531861061
fetch_unique_stringtie,MultiQC,0.1136515101718449
fetch_unique_stringtie,salmon_quant_pe,0.1647994873637884
fetch_unique_stringtie,tximeta,0.1664766539939043
fetch_unique_stringtie,salmon_quant,0.1437436793035091
fetch_unique_stringtie,sort_bams,0.0238897993724098
fetch_unique_stringtie,mark_dups,0.0285219646946481
fetch_unique_stringtie,fastp_trimming_PE,0.0382990618923681
fetch_unique_stringtie,salmonPE,0.2076353638305119
fetch_unique_stringtie,samtools_bam,0.0246713241408262
fetch_unique_stringtie,bamindex,0.1361759629277875
fetch_unique_stringtie,generate_genome_star_index,0.1045225728688658
fetch_unique_stringtie,run_star_pe,0.0787953541316806
fetch_unique_stringtie,pass1,0.0292396321457688
fetch_unique_stringtie,fastqc_trimmed,0.0206347356320904
fetch_unique_stringtie,run_multiqc,0.0865466009943075
fetch_unique_stringtie,sampleReads,0.0312717884042858
fetch_unique_stringtie,pass2,0.0274804304133321
bigwig,cutadapt 2,0.0570125049692709
bigwig,cutadapt,0.086965668738743
bigwig,MultiQC,0.258022751692555
bigwig,salmon_quant_pe,0.1869255281155972
bigwig,tximeta,0.2795704608856993
bigwig,salmon_quant,0.2121733461581539
bigwig,sort_bams,0.1512140609292964
bigwig,mark_dups,0.2474289715411114
bigwig,fastp_trimming_PE,0.0760760065281712
bigwig,salmonPE,0.3900871900445973
bigwig,samtools_bam,0.0995314571556309
bigwig,bamindex,0.5704964085767827
bigwig,generate_genome_star_index,0.0321230325850469
bigwig,run_star_pe,0.1694204387417634
bigwig,pass1,0.0983234751344109
bigwig,fastqc_trimmed,0.0898156801981327
bigwig,run_multiqc,0.1256666676534906
bigwig,sampleReads,0.1182594737628834
bigwig,pass2,0.1285008569525488
cutadapt 2,cutadapt,0.6571004027329501
cutadapt 2,MultiQC,0.0355089374276767
cutadapt 2,salmon_quant_pe,0.0546890511534672
cutadapt 2,tximeta,0.0580499639574934
cutadapt 2,salmon_quant,0.0594201206141006
cutadapt 2,sort_bams,0.0145548666307598
cutadapt 2,mark_dups,0.0338324003938768
cutadapt 2,fastp_trimming_PE,0.0312404109773635
cutadapt 2,salmonPE,0.106892420727479
cutadapt 2,samtools_bam,0.0460223360548563
cutadapt 2,bamindex,0.0634619244602502
cutadapt 2,generate_genome_star_index,0.0524188370822278
cutadapt 2,run_star_pe,0.0329489615406244
cutadapt 2,pass1,0.0544786849911313
cutadapt 2,fastqc_trimmed,0.1889633461189369
cutadapt 2,run_multiqc,0.0679847370651165
cutadapt 2,sampleReads,0.0701727286637379
cutadapt 2,pass2,0.0512009762792199
cutadapt,MultiQC,0.0433151171432186
cutadapt,salmon_quant_pe,0.0733930839560432
cutadapt,tximeta,0.1018764259477658
cutadapt,salmon_quant,0.0563486662952127
cutadapt,sort_bams,0.03824736922439
cutadapt,mark_dups,0.0172684438581423
cutadapt,fastp_trimming_PE,0.0680967525691226
cutadapt,salmonPE,0.1250232834120802
cutadapt,samtools_bam,0.1107634379004714
cutadapt,bamindex,0.1159805930167416
cutadapt,generate_genome_star_index,0.0377166191879933
cutadapt,run_star_pe,0.0349058099658945
cutadapt,pass1,0.0728237936351408
cutadapt,fastqc_trimmed,0.2705744902682399
cutadapt,run_multiqc,0.0461635635072439
cutadapt,sampleReads,0.1420561274193722
cutadapt,pass2,0.0684423519231906
MultiQC,salmon_quant_pe,0.1256656320227967
MultiQC,tximeta,0.2544415091292213
MultiQC,salmon_quant,0.1501954399762395
MultiQC,sort_bams,0.0287901837636051
MultiQC,mark_dups,0.0242534759705074
MultiQC,fastp_trimming_PE,0.0678095332489174
MultiQC,salmonPE,0.3348950520234661
MultiQC,samtools_bam,0.0367412838530332
MultiQC,bamindex,0.3056664814000835
MultiQC,generate_genome_star_index,0.0223720326376105
MultiQC,run_star_pe,0.0941163409433414
MultiQC,pass1,0.0168079343137223
MultiQC,fastqc_trimmed,0.0646642023411406
MultiQC,run_multiqc,0.3056019113463578
MultiQC,sampleReads,0.0682206569216479
MultiQC,pass2,0.0157966853685928
salmon_quant_pe,tximeta,0.1929759406727076
salmon_quant_pe,salmon_quant,0.6811231317701328
salmon_quant_pe,sort_bams,0.0493963629160927
salmon_quant_pe,mark_dups,0.030555244468556
salmon_quant_pe,fastp_trimming_PE,0.0929331291117741
salmon_quant_pe,salmonPE,0.2991839047307054
salmon_quant_pe,samtools_bam,0.0765210987279417
salmon_quant_pe,bamindex,0.1841346853130073
salmon_quant_pe,generate_genome_star_index,0.1519184007929192
salmon_quant_pe,run_star_pe,0.2206140085047692
salmon_quant_pe,pass1,0.0493799554848793
salmon_quant_pe,fastqc_trimmed,0.0846098687636804
salmon_quant_pe,run_multiqc,0.0848781551429143
salmon_quant_pe,sampleReads,0.0891137979774372
salmon_quant_pe,pass2,0.0464090117054372
tximeta,salmon_quant,0.2439826174362512
tximeta,sort_bams,0.0264508400163574
tximeta,mark_dups,0.0412031858250507
tximeta,fastp_trimming_PE,0.1021674783157397
tximeta,salmonPE,0.5150688431819225
tximeta,samtools_bam,0.0379371753157032
tximeta,bamindex,0.3202695677434772
tximeta,generate_genome_star_index,0.0460316890809035
tximeta,run_star_pe,0.1204518822595183
tximeta,pass1,0.0455394222539593
tximeta,fastqc_trimmed,0.0434248998675441
tximeta,run_multiqc,0.1322388271444532
tximeta,sampleReads,0.0619848379784998
tximeta,pass2,0.042799544059735
salmon_quant,sort_bams,0.0178056607641397
salmon_quant,mark_dups,0.0335292121185996
salmon_quant,fastp_trimming_PE,0.0896602769916524
salmon_quant,salmonPE,0.3702740741558634
salmon_quant,samtools_bam,0.0578566010101234
salmon_quant,bamindex,0.2209071664771077
salmon_quant,generate_genome_star_index,0.056311938728639
salmon_quant,run_star_pe,0.2031685740417341
salmon_quant,pass1,0.0511670800023895
salmon_quant,fastqc_trimmed,0.0644434144124122
